season,week,game_type,home_team,away_team,elo_home_pre,elo_away_pre,home_rest,away_rest,div_game,home_team_win,elo_diff,week_norm,sample_weight
2007,1,REG,JAX,TEN,1513.3014,1512.1176,7,7,1,0,43.38380000000002,0.047619047619047616,1.0
2007,1,REG,MIN,ATL,1453.0479,1471.2041,7,7,0,1,24.043800000000104,0.047619047619047616,1.0
2007,1,REG,NYJ,NE,1515.5426,1605.0801,7,7,1,0,-47.337499999999906,0.047619047619047616,1.0
2007,1,REG,LA,CAR,1487.7034,1516.8801,7,7,0,0,13.02330000000002,0.047619047619047616,1.0
2007,1,REG,WAS,MIA,1455.3828,1481.0378,7,7,0,1,16.54500000000003,0.047619047619047616,1.0
2007,1,REG,LV,DET,1379.8539,1404.071,7,7,0,0,17.982900000000157,0.047619047619047616,1.0
2007,1,REG,LAC,CHI,1599.7691,1577.673,7,7,0,1,64.29609999999998,0.047619047619047616,1.0
2007,1,REG,SEA,TB,1527.9753,1449.7204,7,7,0,1,120.45490000000014,0.047619047619047616,1.0
2007,1,REG,DAL,NYG,1497.9729,1493.09,7,7,1,1,47.082900000000066,0.047619047619047616,1.0
2007,1,REG,CIN,BAL,1512.483,1571.4662,7,7,1,1,-16.78320000000012,0.047619047619047616,1.0
2007,1,REG,SF,ARI,1464.4978,1445.396,7,7,1,1,61.30180000000014,0.047619047619047616,1.0
2007,2,REG,CAR,HOU,1537.6294,1474.9029,7,7,0,0,104.92649999999999,0.09523809523809523,1.0
2007,2,REG,CLE,CIN,1412.7938,1533.4484,7,6,1,1,-78.45460000000007,0.09523809523809523,1.0
2007,2,REG,JAX,ATL,1490.8169,1452.586,7,7,0,1,80.43090000000002,0.09523809523809523,1.0
2007,2,REG,NYG,GB,1475.7838,1517.4346,7,7,0,0,0.5491999999998853,0.09523809523809523,1.0
2007,2,REG,PIT,BUF,1569.6878,1470.9705,7,7,0,1,140.9173,0.09523809523809523,1.0
2007,2,REG,LA,SF,1466.9541,1481.0052,7,6,1,0,28.14889999999987,0.09523809523809523,1.0
2007,2,REG,TB,NO,1436.3893,1499.2654,7,10,1,1,-20.67609999999995,0.09523809523809523,1.0
2007,2,REG,TEN,IND,1534.6021,1643.3525,7,10,1,0,-66.5503999999999,0.09523809523809523,1.0
2007,2,REG,ARI,SEA,1428.8886,1541.3064,6,7,1,1,-70.21779999999994,0.09523809523809523,1.0
2007,2,REG,DET,MIN,1425.1053,1471.666,7,7,1,1,-4.360699999999994,0.09523809523809523,1.0
2007,2,REG,MIA,DAL,1461.9895,1515.2791,7,7,0,0,-11.089600000000061,0.09523809523809523,1.0
2007,2,REG,BAL,NYJ,1550.5008,1498.2508,6,7,0,1,94.45,0.09523809523809523,1.0
2007,2,REG,CHI,KC,1561.3325,1503.5999,7,7,0,1,99.93260000000005,0.09523809523809523,1.0
2007,2,REG,DEN,LV,1558.1698,1358.8196,7,7,1,1,241.55019999999985,0.09523809523809523,1.0
2007,2,REG,NE,LAC,1622.3719,1616.1096,7,7,0,1,48.4623000000001,0.09523809523809523,1.0
2007,2,REG,PHI,WAS,1512.0899,1474.4311,8,8,1,0,79.85879999999993,0.09523809523809523,1.0
2007,3,REG,BAL,ARI,1565.1939,1452.8765,7,7,0,1,154.5173999999999,0.14285714285714285,1.0
2007,3,REG,GB,LAC,1537.4662,1598.8814,7,7,0,1,-19.21519999999991,0.14285714285714285,1.0
2007,3,REG,HOU,IND,1500.7658,1659.5677,7,7,1,0,-116.60190000000016,0.14285714285714285,1.0
2007,3,REG,KC,MIN,1489.1989,1451.415,7,7,0,1,79.98390000000013,0.14285714285714285,1.0
2007,3,REG,NE,BUF,1639.6001,1458.665,7,7,1,1,223.13510000000014,0.14285714285714285,1.0
2007,3,REG,NYJ,MIA,1483.5577,1442.6277,7,7,1,1,83.13000000000007,0.14285714285714285,1.0
2007,3,REG,PHI,DET,1487.5721,1445.3563,6,7,0,1,84.41580000000017,0.14285714285714285,1.0
2007,3,REG,PIT,SF,1581.9933,1502.622,7,7,0,1,121.57130000000002,0.14285714285714285,1.0
2007,3,REG,TB,LA,1457.5781,1445.3373,7,7,0,1,54.44080000000004,0.14285714285714285,1.0
2007,3,REG,DEN,JAX,1566.1431,1506.2679,7,7,0,0,102.07519999999995,0.14285714285714285,1.0
2007,3,REG,LV,CLE,1350.8463,1437.2348,7,7,0,1,-44.18850000000002,0.14285714285714285,1.0
2007,3,REG,SEA,CIN,1517.3185,1509.0074,7,7,0,1,50.51110000000013,0.14285714285714285,1.0
2007,3,REG,ATL,CAR,1437.135,1511.7665,7,7,1,0,-32.43149999999996,0.14285714285714285,1.0
2007,3,REG,WAS,NYG,1498.9489,1455.7522,6,7,1,0,85.3967000000002,0.14285714285714285,1.0
2007,3,REG,CHI,DAL,1575.7335,1534.6409,7,7,0,0,83.29259999999995,0.14285714285714285,1.0
2007,3,REG,NO,TEN,1478.0766,1518.3869,8,8,0,0,1.8897000000001327,0.14285714285714285,1.0
2007,4,REG,ATL,HOU,1418.9965,1487.2368,7,7,0,1,-26.04029999999993,0.19047619047619047,1.0
2007,4,REG,BUF,NYJ,1449.9934,1498.8616,7,7,1,1,-6.668199999999885,0.19047619047619047,1.0
2007,4,REG,CLE,BAL,1414.7047,1576.8426,7,7,1,1,-119.93789999999994,0.19047619047619047,1.0
2007,4,REG,DAL,LA,1559.3458,1428.4458,7,7,0,1,173.10000000000008,0.19047619047619047,1.0
2007,4,REG,DET,CHI,1430.1222,1551.0286,7,7,1,1,-78.70640000000007,0.19047619047619047,1.0
2007,4,REG,MIA,LV,1427.3238,1373.3764,7,7,0,0,96.14739999999979,0.19047619047619047,1.0
2007,4,REG,MIN,GB,1435.9396,1558.5712,7,7,1,0,-80.43160000000016,0.19047619047619047,1.0
2007,4,REG,CAR,TB,1529.905,1474.4696,7,7,1,0,97.63540000000008,0.19047619047619047,1.0
2007,4,REG,SF,SEA,1489.3479,1534.4312,7,7,1,0,-2.8833000000000055,0.19047619047619047,1.0
2007,4,REG,ARI,PIT,1441.2278,1595.2674,7,7,0,1,-111.83960000000006,0.19047619047619047,1.0
2007,4,REG,IND,DEN,1673.0967,1540.4306,7,7,0,1,174.86610000000013,0.19047619047619047,1.0
2007,4,REG,LAC,KC,1577.7764,1504.6743,7,7,1,0,115.30210000000007,0.19047619047619047,1.0
2007,4,REG,NYG,PHI,1480.5714,1502.8062,7,7,1,1,19.965200000000053,0.19047619047619047,1.0
2007,4,REG,CIN,NE,1491.8947,1648.2717,8,8,0,0,-114.17699999999995,0.19047619047619047,1.0
2007,5,REG,HOU,MIA,1465.7406,1401.9262,7,7,0,1,106.01439999999998,0.23809523809523808,1.0
2007,5,REG,KC,JAX,1531.0782,1531.9804,7,14,0,0,41.29780000000001,0.23809523809523808,1.0
2007,5,REG,NE,CLE,1661.926,1441.3471,6,7,0,1,262.77889999999996,0.23809523809523808,1.0
2007,5,REG,NO,CAR,1457.9678,1504.4281,13,7,1,0,-4.260300000000186,0.23809523809523808,1.0
2007,5,REG,NYG,NYJ,1499.4234,1478.4778,7,7,0,1,63.145600000000016,0.23809523809523808,1.0
2007,5,REG,PIT,SEA,1569.0429,1554.2652,7,7,0,1,56.97769999999987,0.23809523809523808,1.0
2007,5,REG,LA,ARI,1417.6602,1467.4523,7,7,1,0,-7.592099999999888,0.23809523809523808,1.0
2007,5,REG,TEN,ATL,1538.4957,1440.4927,13,7,0,1,140.20299999999992,0.23809523809523808,1.0
2007,5,REG,WAS,DET,1474.1297,1454.577,14,7,0,1,61.75269999999996,0.23809523809523808,1.0
2007,5,REG,IND,TB,1683.8025,1499.9465,7,7,0,1,226.05599999999998,0.23809523809523808,1.0
2007,5,REG,DEN,LAC,1529.7248,1551.3725,7,7,1,0,20.552300000000017,0.23809523809523808,1.0
2007,5,REG,SF,BAL,1469.5139,1550.2002,7,7,0,0,-38.48630000000007,0.23809523809523808,1.0
2007,5,REG,GB,CHI,1574.0222,1526.5738,7,7,1,0,89.64840000000022,0.23809523809523808,1.0
2007,5,REG,BUF,DAL,1470.3772,1570.1314,8,8,0,0,-57.55420000000008,0.23809523809523808,1.0
2007,6,REG,BAL,LA,1567.9938,1398.0972,7,7,0,1,212.09660000000002,0.2857142857142857,1.0
2007,6,REG,CHI,MIN,1551.6228,1420.4886,7,14,1,0,173.33420000000018,0.2857142857142857,1.0
2007,6,REG,CLE,MIA,1434.1254,1387.8463,7,7,0,1,88.47909999999997,0.2857142857142857,1.0
2007,6,REG,GB,WAS,1548.9732,1490.6119,7,7,0,1,100.5612999999998,0.2857142857142857,1.0
2007,6,REG,JAX,HOU,1554.3466,1479.8205,7,7,1,1,116.72610000000005,0.2857142857142857,1.0
2007,6,REG,KC,CIN,1508.712,1478.2404,7,13,0,1,72.67160000000008,0.2857142857142857,1.0
2007,6,REG,NYJ,PHI,1462.0733,1483.9542,7,14,0,0,20.31910000000012,0.2857142857142857,1.0
2007,6,REG,TB,TEN,1491.3885,1550.8363,7,7,0,1,-17.247799999999913,0.2857142857142857,1.0
2007,6,REG,ARI,CAR,1487.0153,1524.1829,7,7,0,0,5.03240000000001,0.2857142857142857,1.0
2007,6,REG,DAL,NE,1586.8483,1669.1477,6,7,0,0,-40.099399999999875,0.2857142857142857,1.0
2007,6,REG,LAC,LV,1572.5542,1398.774,7,14,1,1,215.98020000000014,0.2857142857142857,1.0
2007,6,REG,SEA,NO,1537.516,1438.213,7,7,0,0,141.5030000000001,0.2857142857142857,1.0
2007,6,REG,ATL,NYG,1428.1521,1515.8279,8,8,0,0,-45.47579999999998,0.2857142857142857,1.0
2007,7,REG,BUF,BAL,1453.6603,1577.1047,13,7,0,1,-81.24440000000008,0.3333333333333333,1.0
2007,7,REG,DET,TB,1438.0948,1512.3805,14,7,0,1,-32.0856999999999,0.3333333333333333,1.0
2007,7,REG,HOU,TEN,1466.2979,1529.8443,7,7,1,0,-21.346399999999946,0.3333333333333333,1.0
2007,7,REG,MIA,NE,1372.8322,1686.8496,7,7,1,0,-271.81739999999996,0.3333333333333333,1.0
2007,7,REG,NO,ATL,1465.9362,1410.755,7,6,1,1,97.38119999999999,0.3333333333333333,1.0
2007,7,REG,NYG,SF,1533.225,1451.7203,6,14,0,1,123.70469999999996,0.3333333333333333,1.0
2007,7,REG,WAS,ARI,1476.2443,1466.7256,7,7,0,1,51.718700000000084,0.3333333333333333,1.0
2007,7,REG,CIN,NYJ,1462.3638,1440.905,7,7,0,1,63.65880000000011,0.3333333333333333,1.0
2007,7,REG,LV,KC,1389.8194,1524.5886,7,7,1,0,-92.56919999999995,0.3333333333333333,1.0
2007,7,REG,DAL,MIN,1569.1464,1449.7136,7,7,0,1,161.63280000000003,0.3333333333333333,1.0
2007,7,REG,PHI,CHI,1505.1225,1522.3978,7,7,0,0,24.924699999999987,0.3333333333333333,1.0
2007,7,REG,SEA,LA,1509.7928,1388.9863,7,7,1,1,163.0064999999999,0.3333333333333333,1.0
2007,7,REG,DEN,PIT,1508.5431,1585.7921,14,14,0,1,-35.04899999999979,0.3333333333333333,1.0
2007,7,REG,JAX,IND,1567.8692,1692.3605,8,15,1,0,-82.29129999999991,0.3333333333333333,1.0
2007,8,REG,CAR,IND,1544.4726,1707.7101,14,6,0,0,-121.03749999999995,0.38095238095238093,1.0
2007,8,REG,CHI,DET,1543.8301,1459.9366,7,7,1,0,126.0934999999999,0.38095238095238093,1.0
2007,8,REG,CIN,PIT,1478.7398,1563.7813,7,7,1,0,-42.84150000000004,0.38095238095238093,1.0
2007,8,REG,MIA,NYG,1365.9133,1546.3904,7,7,0,0,-138.27710000000008,0.38095238095238093,1.0
2007,8,REG,MIN,PHI,1438.4001,1483.6902,7,7,0,0,-3.0900999999999357,0.38095238095238093,1.0
2007,8,REG,LA,CLE,1377.7369,1449.1395,7,14,0,0,-29.20259999999989,0.38095238095238093,1.0
2007,8,REG,TEN,LV,1548.617,1375.0255,7,7,0,1,215.79149999999998,0.38095238095238093,1.0
2007,8,REG,NYJ,BUF,1424.529,1478.2537,7,7,1,0,-11.524699999999982,0.38095238095238093,1.0
2007,8,REG,LAC,HOU,1581.5088,1447.5252,14,7,0,1,176.1836,0.38095238095238093,1.0
2007,8,REG,TB,JAX,1490.5387,1552.5196,7,6,0,0,-19.780900000000017,0.38095238095238093,1.0
2007,8,REG,NE,WAS,1693.7685,1493.2889,7,7,0,1,242.67959999999988,0.38095238095238093,1.0
2007,8,REG,SF,NO,1438.5549,1480.4728,7,7,0,0,0.28210000000008506,0.38095238095238093,1.0
2007,8,REG,DEN,GB,1530.5539,1563.3408,8,15,0,0,9.41310000000017,0.38095238095238093,1.0
2007,9,REG,ATL,SF,1396.2184,1418.5387,14,7,0,1,19.879699999999914,0.42857142857142855,1.0
2007,9,REG,BUF,CIN,1497.5905,1461.1935,7,7,0,1,78.59699999999994,0.42857142857142855,1.0
2007,9,REG,DET,DEN,1486.8924,1510.0122,7,6,0,1,19.080200000000062,0.42857142857142855,1.0
2007,9,REG,KC,GB,1539.3825,1583.8825,14,6,0,0,-2.299999999999997,0.42857142857142855,1.0
2007,9,REG,MIN,LAC,1418.578,1592.1552,7,7,0,1,-131.37719999999996,0.42857142857142855,1.0
2007,9,REG,NO,JAX,1500.489,1571.3821,7,7,0,1,-28.6931,0.42857142857142855,1.0
2007,9,REG,NYJ,WAS,1405.1922,1485.357,7,7,0,0,-37.96480000000001,0.42857142857142855,1.0
2007,9,REG,TB,ARI,1471.6762,1449.681,7,14,0,1,64.19520000000007,0.42857142857142855,1.0
2007,9,REG,TEN,CAR,1557.5792,1531.1713,7,7,0,1,68.60789999999993,0.42857142857142855,1.0
2007,9,REG,CLE,SEA,1467.4624,1521.0422,7,14,0,1,-11.379800000000202,0.42857142857142855,1.0
2007,9,REG,IND,NE,1721.0114,1701.7004,7,7,0,0,61.51100000000015,0.42857142857142855,1.0
2007,9,REG,LV,HOU,1366.0633,1436.8788,7,7,0,0,-28.615499999999926,0.42857142857142855,1.0
2007,9,REG,PHI,DAL,1503.5123,1580.4599,7,14,1,0,-34.74759999999996,0.42857142857142855,1.0
2007,9,REG,PIT,BAL,1581.3276,1552.5113,8,15,1,1,71.01630000000019,0.42857142857142855,1.0
2007,10,REG,CAR,ATL,1515.0701,1415.0753,7,7,1,0,142.19479999999993,0.47619047619047616,1.0
2007,10,REG,GB,MIN,1603.7501,1445.7997,7,7,1,1,200.15039999999993,0.47619047619047616,1.0
2007,10,REG,KC,DEN,1519.5149,1491.1094,7,7,1,0,70.60549999999985,0.47619047619047616,1.0
2007,10,REG,MIA,BUF,1353.4779,1513.1417,14,7,1,0,-117.46379999999981,0.47619047619047616,1.0
2007,10,REG,NO,LA,1522.137,1359.414,7,14,0,0,204.92299999999994,0.47619047619047616,1.0
2007,10,REG,PIT,CLE,1597.2956,1488.1172,6,7,1,1,151.3784,0.47619047619047616,1.0
2007,10,REG,TEN,JAX,1573.6804,1549.7341,7,7,1,0,66.14630000000007,0.47619047619047616,1.0
2007,10,REG,WAS,PHI,1503.1802,1485.5059,7,7,1,0,59.874299999999906,0.47619047619047616,1.0
2007,10,REG,BAL,CIN,1536.5433,1445.6423,6,7,1,0,133.10100000000006,0.47619047619047616,1.0
2007,10,REG,ARI,DET,1433.3349,1505.7952,7,7,0,1,-30.26029999999996,0.47619047619047616,1.0
2007,10,REG,NYG,DAL,1558.8258,1598.4663,14,7,1,0,2.5595000000000283,0.47619047619047616,1.0
2007,10,REG,LV,CHI,1347.7068,1516.8743,7,14,0,0,-126.96750000000002,0.47619047619047616,1.0
2007,10,REG,LAC,IND,1564.9335,1697.5071,7,7,0,1,-90.37359999999994,0.47619047619047616,1.0
2007,10,REG,SEA,SF,1500.3874,1399.6818,8,8,1,1,142.9056,0.47619047619047616,1.0
2007,11,REG,ATL,TB,1442.8323,1488.0223,7,14,1,0,-2.9900000000000517,0.5238095238095238,1.0
2007,11,REG,BAL,CLE,1509.2354,1476.3187,7,7,1,0,75.1167,0.5238095238095238,1.0
2007,11,REG,CIN,ARI,1472.9502,1455.0724,7,7,0,0,60.07779999999998,0.5238095238095238,1.0
2007,11,REG,DET,NYG,1484.0577,1538.6785,7,7,0,0,-12.420799999999915,0.5238095238095238,1.0
2007,11,REG,GB,CAR,1613.3539,1487.3131,7,7,0,1,168.24079999999998,0.5238095238095238,1.0
2007,11,REG,HOU,NO,1455.2353,1491.5417,14,7,0,1,5.893600000000063,0.5238095238095238,1.0
2007,11,REG,IND,KC,1672.419,1495.5056,7,7,0,1,219.11340000000013,0.5238095238095238,1.0
2007,11,REG,JAX,LAC,1573.4964,1590.0216,7,7,0,1,25.674799999999962,0.5238095238095238,1.0
2007,11,REG,MIN,LV,1436.1959,1334.7068,7,7,0,1,143.6891,0.5238095238095238,1.0
2007,11,REG,PHI,MIA,1508.9188,1339.9933,7,7,0,1,211.12549999999982,0.5238095238095238,1.0
2007,11,REG,NYJ,PIT,1387.369,1609.0941,14,7,0,1,-179.52510000000012,0.5238095238095238,1.0
2007,11,REG,DAL,WAS,1618.6136,1479.7673,7,7,1,1,181.04629999999992,0.5238095238095238,1.0
2007,11,REG,SEA,CHI,1512.5956,1529.8743,6,7,0,1,24.92130000000016,0.5238095238095238,1.0
2007,11,REG,SF,LA,1387.4736,1390.0093,6,7,1,0,39.6643000000001,0.5238095238095238,1.0
2007,11,REG,BUF,NE,1526.6263,1725.2047,7,14,1,0,-156.3784000000001,0.5238095238095238,1.0
2007,11,REG,DEN,TEN,1515.1187,1549.9181,8,8,0,1,7.400599999999898,0.5238095238095238,1.0
2007,12,REG,DET,GB,1464.7724,1624.3613,4,4,1,0,-117.38889999999996,0.5714285714285714,1.0
2007,12,REG,DAL,NYJ,1629.0427,1416.8722,4,4,0,1,254.37049999999994,0.5714285714285714,1.0
2007,12,REG,ATL,IND,1423.0044,1681.2489,4,4,0,0,-216.04450000000003,0.5714285714285714,1.0
2007,12,REG,CAR,NO,1476.3057,1471.8809,7,7,1,0,46.62479999999978,0.5714285714285714,1.0
2007,12,REG,CIN,TEN,1449.5259,1530.344,7,6,0,1,-38.618099999999956,0.5714285714285714,1.0
2007,12,REG,CLE,HOU,1500.5766,1474.8961,7,7,0,1,67.88050000000017,0.5714285714285714,1.0
2007,12,REG,JAX,BUF,1592.0211,1515.0658,7,7,0,1,119.15529999999985,0.5714285714285714,1.0
2007,12,REG,KC,LV,1486.6757,1322.5368,7,7,1,0,206.3388999999999,0.5714285714285714,1.0
2007,12,REG,NYG,MIN,1557.9638,1448.3659,7,7,0,0,151.79789999999997,0.5714285714285714,1.0
2007,12,REG,LA,SEA,1412.2827,1531.1635,7,7,1,0,-76.68080000000013,0.5714285714285714,1.0
2007,12,REG,TB,WAS,1507.8502,1469.3382,7,7,0,1,80.71200000000017,0.5714285714285714,1.0
2007,12,REG,ARI,SF,1478.4967,1365.2002,7,7,1,0,155.4964999999999,0.5714285714285714,1.0
2007,12,REG,CHI,DEN,1511.3064,1534.6928,7,6,0,1,18.81359999999991,0.5714285714285714,1.0
2007,12,REG,LAC,BAL,1571.4969,1484.9775,7,7,0,1,128.71940000000012,0.5714285714285714,1.0
2007,12,REG,NE,PHI,1736.7652,1518.0691,7,7,0,1,260.8961000000001,0.5714285714285714,1.0
2007,12,REG,PIT,MIA,1579.5909,1330.843,8,8,0,1,290.94789999999983,0.5714285714285714,1.0
2007,13,REG,DAL,GB,1636.5553,1637.8498,7,7,0,1,40.90550000000003,0.6190476190476191,1.0
2007,13,REG,CAR,SF,1453.6378,1393.5979,7,7,0,1,102.23989999999999,0.6190476190476191,1.0
2007,13,REG,IND,JAX,1690.2009,1605.4188,10,7,1,1,126.98210000000013,0.6190476190476191,1.0
2007,13,REG,KC,LAC,1456.0219,1584.4086,7,7,1,0,-86.18670000000002,0.6190476190476191,1.0
2007,13,REG,MIA,NYJ,1324.5318,1409.3596,6,10,1,0,-42.62780000000002,0.6190476190476191,1.0
2007,13,REG,MIN,DET,1476.5875,1451.2839,7,10,1,1,67.50360000000019,0.6190476190476191,1.0
2007,13,REG,PHI,SEA,1510.783,1546.8197,7,7,0,0,6.163299999999893,0.6190476190476191,1.0
2007,13,REG,LA,ATL,1396.6265,1414.0524,7,10,0,1,24.774100000000047,0.6190476190476191,1.0
2007,13,REG,TEN,HOU,1508.1301,1458.7546,7,7,1,1,91.5755000000001,0.6190476190476191,1.0
2007,13,REG,WAS,BUF,1453.9025,1501.6681,7,7,0,0,-5.565600000000174,0.6190476190476191,1.0
2007,13,REG,ARI,CLE,1450.099,1516.7181,7,7,0,1,-24.419100000000114,0.6190476190476191,1.0
2007,13,REG,LV,DEN,1353.1906,1515.7747,7,7,1,1,-120.38410000000003,0.6190476190476191,1.0
2007,13,REG,CHI,NYG,1530.2245,1529.7422,7,7,0,0,42.682300000000126,0.6190476190476191,1.0
2007,13,REG,NO,TB,1494.5488,1523.2859,7,7,1,0,13.462899999999948,0.6190476190476191,1.0
2007,13,REG,PIT,CIN,1585.9021,1471.7398,6,7,1,1,156.36229999999995,0.6190476190476191,1.0
2007,13,REG,BAL,NE,1472.0658,1744.0513,8,8,0,0,-229.7855,0.6190476190476191,1.0
2007,14,REG,WAS,CHI,1434.2229,1507.7798,4,4,0,1,-31.35690000000004,0.6666666666666666,1.0
2007,14,REG,BUF,MIA,1521.3477,1306.9734,7,7,1,1,256.57429999999994,0.6666666666666666,1.0
2007,14,REG,CIN,LA,1460.1786,1415.2028,7,7,0,1,87.17579999999994,0.6666666666666666,1.0
2007,14,REG,DET,DAL,1435.1216,1654.2114,7,10,0,0,-176.88979999999998,0.6666666666666666,1.0
2007,14,REG,GB,LV,1620.1937,1379.8558,10,7,0,1,282.5379,0.6666666666666666,1.0
2007,14,REG,HOU,TB,1443.9073,1544.0605,7,7,0,1,-57.95319999999997,0.6666666666666666,1.0
2007,14,REG,JAX,CAR,1592.4195,1467.9166,7,7,0,1,166.70289999999994,0.6666666666666666,1.0
2007,14,REG,PHI,NYG,1490.4282,1552.1869,7,7,1,0,-19.55869999999986,0.6666666666666666,1.0
2007,14,REG,TEN,LAC,1522.9774,1599.5466,7,7,0,0,-34.36919999999991,0.6666666666666666,1.0
2007,14,REG,SEA,ARI,1567.1745,1471.5024,7,7,1,1,137.8721,0.6666666666666666,1.0
2007,14,REG,SF,MIN,1379.3191,1492.7498,7,7,0,0,-71.23070000000011,0.6666666666666666,1.0
2007,14,REG,DEN,KC,1489.1095,1440.8839,7,7,1,1,90.42559999999999,0.6666666666666666,1.0
2007,14,REG,NE,PIT,1752.4657,1597.4633,6,7,0,1,197.20240000000007,0.6666666666666666,1.0
2007,14,REG,NYJ,CLE,1426.918,1495.3147,7,7,0,0,-26.196700000000007,0.6666666666666666,1.0
2007,14,REG,BAL,IND,1463.6514,1703.2002,6,7,0,0,-197.34880000000004,0.6666666666666666,1.0
2007,14,REG,ATL,NO,1395.4761,1473.7742,8,8,1,0,-36.098099999999974,0.6666666666666666,1.0
2007,15,REG,HOU,DEN,1467.2128,1504.0186,4,4,0,1,5.394199999999913,0.7142857142857143,1.0
2007,15,REG,SF,CIN,1363.363,1475.2631,6,6,0,1,-69.70009999999984,0.7142857142857143,1.0
2007,15,REG,CAR,SEA,1456.8384,1579.6299,7,7,0,1,-80.59149999999981,0.7142857142857143,1.0
2007,15,REG,CLE,BUF,1513.8095,1528.7832,7,7,0,1,27.226299999999995,0.7142857142857143,1.0
2007,15,REG,KC,TEN,1425.9748,1504.9494,7,7,0,0,-36.77460000000001,0.7142857142857143,1.0
2007,15,REG,MIA,BAL,1299.5379,1453.9294,7,7,0,1,-112.19149999999995,0.7142857142857143,1.0
2007,15,REG,NE,NYJ,1762.1939,1408.4232,7,7,1,1,395.9707,0.7142857142857143,1.0
2007,15,REG,NO,ARI,1491.7037,1459.047,6,7,0,1,74.8567,0.7142857142857143,1.0
2007,15,REG,PIT,JAX,1587.7351,1603.4977,7,7,0,0,26.43740000000021,0.7142857142857143,1.0
2007,15,REG,LA,GB,1400.1183,1626.7666,7,7,0,0,-184.44829999999985,0.7142857142857143,1.0
2007,15,REG,TB,ATL,1520.755,1377.5466,7,6,1,1,185.4084000000002,0.7142857142857143,1.0
2007,15,REG,LV,IND,1373.2829,1712.9222,7,7,0,0,-297.43930000000006,0.7142857142857143,1.0
2007,15,REG,DAL,PHI,1664.8261,1471.5529,7,7,1,0,235.47320000000008,0.7142857142857143,1.0
2007,15,REG,LAC,DET,1617.5746,1424.5069,7,7,0,1,235.26769999999982,0.7142857142857143,1.0
2007,15,REG,NYG,WAS,1571.0622,1456.0231,7,10,1,0,157.23909999999995,0.7142857142857143,1.0
2007,15,REG,MIN,CHI,1508.7059,1485.9796,8,11,1,1,64.92630000000004,0.7142857142857143,1.0
2007,16,REG,LA,PIT,1389.8394,1566.2162,4,4,0,0,-134.17680000000001,0.7619047619047619,1.0
2007,16,REG,CAR,DAL,1481.3962,1633.0251,6,6,0,0,-109.42890000000016,0.7619047619047619,1.0
2007,16,REG,BUF,NYG,1510.3473,1542.582,7,7,0,0,9.9652999999998,0.7619047619047619,1.0
2007,16,REG,CHI,GB,1469.6742,1637.0455,6,7,1,1,-125.17130000000002,0.7619047619047619,1.0
2007,16,REG,CIN,CLE,1451.3038,1532.2454,8,7,1,1,-38.741600000000105,0.7619047619047619,1.0
2007,16,REG,DET,KC,1416.3002,1408.0838,7,7,0,1,50.4163999999998,0.7619047619047619,1.0
2007,16,REG,IND,HOU,1719.0374,1486.9023,7,10,1,1,274.33509999999995,0.7619047619047619,1.0
2007,16,REG,JAX,LV,1625.0166,1367.1677,7,7,0,1,300.04889999999995,0.7619047619047619,1.0
2007,16,REG,NO,PHI,1507.4601,1503.3539,7,7,0,0,46.30619999999995,0.7619047619047619,1.0
2007,16,REG,ARI,ATL,1443.2906,1367.3099,7,7,0,1,118.18070000000007,0.7619047619047619,1.0
2007,16,REG,SF,TB,1387.3223,1530.9917,8,7,0,1,-101.4694,0.7619047619047619,1.0
2007,16,REG,NE,MIA,1765.9077,1325.7807,7,7,1,1,482.32699999999994,0.7619047619047619,1.0
2007,16,REG,SEA,BAL,1555.0721,1427.6866,7,7,0,1,169.58550000000008,0.7619047619047619,1.0
2007,16,REG,TEN,NYJ,1522.8404,1404.7094,7,7,0,1,160.33100000000007,0.7619047619047619,1.0
2007,16,REG,MIN,WAS,1525.0113,1484.5033,6,7,0,0,82.70799999999981,0.7619047619047619,1.0
2007,16,REG,LAC,DEN,1625.7813,1484.3291,8,11,1,1,183.65220000000016,0.7619047619047619,1.0
2007,17,REG,NYG,NE,1563.1555,1768.252,6,6,0,0,-162.8964999999999,0.8095238095238095,1.0
2007,17,REG,ATL,SEA,1353.8622,1566.0179,7,7,0,1,-169.95570000000004,0.8095238095238095,1.0
2007,17,REG,CHI,NO,1496.5833,1484.8102,7,7,0,1,53.973100000000116,0.8095238095238095,1.0
2007,17,REG,CLE,SF,1510.0245,1413.0028,7,7,0,1,139.2217,0.8095238095238095,1.0
2007,17,REG,GB,DET,1610.1364,1433.4182,7,7,1,1,218.9182,0.8095238095238095,1.0
2007,17,REG,HOU,JAX,1480.0659,1631.0543,7,7,1,1,-108.78839999999995,0.8095238095238095,1.0
2007,17,REG,MIA,CIN,1323.4364,1473.5247,7,7,0,0,-107.88829999999989,0.8095238095238095,1.0
2007,17,REG,PHI,BUF,1526.0038,1489.7738,7,7,0,1,78.43000000000002,0.8095238095238095,1.0
2007,17,REG,TB,CAR,1505.3112,1467.4951,7,8,1,0,80.01610000000001,0.8095238095238095,1.0
2007,17,REG,ARI,LA,1456.7383,1377.2009,7,10,1,1,121.73739999999994,0.8095238095238095,1.0
2007,17,REG,BAL,PIT,1416.7408,1578.8547,7,10,1,1,-119.91390000000006,0.8095238095238095,1.0
